Name,Length,gene,product,reads,reads-with-tail,mean-tail,proportion-with-tail
YLR189C,3797,ATG26,"UDP-glucose:sterol glucosyltransferase, conserved enzyme involved in synthesis of sterol glucoside membrane lipids  in contrast to ATG26 from P. pastoris, S. cerevisiae ATG26 is not involved in autophagy",955.0,875.0,44.9954285714,0.916230366492
YLR192C,998,HCR1,Dual function protein involved in translation initiation as a substoichiometric component (eIF3j) of translation initiation factor 3 (eIF3) and required for processing of 20S pre-rRNA  binds to eIF3 subunits Rpg1p and Prt1p and 18S rRNA,28292.0,26963.0,34.4517672366,0.953025590273
YLR193C,728,UPS1,"Mitochondrial intermembrane space protein that regulates mitochondrial cardiolipin levels, null has defects in Mgm1p processing, integrity of mitochondrial inner membrane complexes, and mitochondrial morphology  ortholog of human PRELI",4079.0,4035.0,39.4208178439,0.989213042412
YLR194C,965,YLR194C,Structural constituent of the cell wall attached to the plasma membrane by a GPI-anchor  expression is upregulated in response to cell wall stress,61843.0,55615.0,42.5638946327,0.899293371926
YLR195C,1568,NMT1,"N-myristoyl transferase, catalyzes the cotranslational, covalent attachment of myristic acid to the N-terminal glycine residue of several proteins involved in cellular growth and signal transduction",4390.0,3869.0,36.4422331352,0.88132118451
YLR198C,560,YLR198C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps the verified gene SIK1/YLR197W",150.0,139.0,38.2949640288,0.926666666667
YLR199C,1117,PBA1,Protein involved in 20S proteasome assembly  forms a heterodimer with Add66p that binds to proteasome precursors  similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly,5550.0,4475.0,35.3570949721,0.806306306306
YLR201C/YLR202C,1326,COQ9/YLR202C,"Protein required for ubiquinone (coenzyme Q) biosynthesis and respiratory growth  localizes to the matrix face of the mitochondrial inner membrane in a large complex with ubiquinone biosynthetic enzymes/Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF YLR201C  ORF contains a putative intron",5618.0,5545.0,31.2263300271,0.987006051976
YLR203C,1511,MSS51,Specific translational activator for the mitochondrial COX1 mRNA  loosely associated with the matrix face of the mitochondrial inner membrane  influences both COX1 mRNA translation and Cox1p assembly into cytochrome c oxidase,21838.0,20904.0,29.4711538462,0.957230515615
YLR205C,1154,HMX1,"ER localized heme oxygenase, involved in heme degradation during iron starvation and in the oxidative stress response  expression is regulated by AFT1 and oxidative stress  relocates to the perinuclear region in the presence of oxidants",1744.0,1649.0,34.2268041237,0.945527522936
YLR209C,1136,PNP1,"Purine nucleoside phosphorylase, specifically metabolizes inosine and guanosine nucleosides  involved in the nicotinamide riboside salvage pathway",2306.0,2142.0,35.2516339869,0.928881179532
YLR211C,940,YLR211C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YLR211C is not an essential gene  ORF contains an intron,37.0,25.0,26.2,0.675675675676
YLR212C,1622,TUB4,"Gamma-tubulin, involved in nucleating microtubules from both the cytoplasmic and nuclear faces of the spindle pole body",4762.0,4666.0,37.9331333048,0.979840403192
YLR213C,1469,CRR1,"Putative glycoside hydrolase of the spore wall envelope  required for normal spore wall assembly, possibly for cross-linking between the glucan and chitosan layers  expressed during sporulation",1007.0,965.0,37.2932642487,0.958291956306
YLR215C,1283,CDC123,Protein involved in nutritional control of the cell cycle  regulates abundance of the translation initiation factor eIF2  ortholog of human D123 protein,2288.0,2189.0,35.8095020557,0.956730769231
YLR216C,1316,CPR6,"Peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues  binds to Hsp82p and contributes to chaperone activity",35555.0,34579.0,31.2115156598,0.972549571087
YLR218C,653,COA4,Twin Cx(9)C protein involved in cytochrome c oxidase assembly or stability  localizes to the mitochondrial intermembrane space via the Mia40p-Erv1p system  interacts genetically with CYC1 and with cytochrome c oxidase assembly factors,1328.0,1154.0,32.582322357,0.868975903614
YLR221C,863,RSA3,"Protein with a likely role in ribosomal maturation, required for accumulation of wild-type levels of large (60S) ribosomal subunits  binds to the helicase Dbp6p in pre-60S ribosomal particles in the nucleolus",11300.0,10051.0,31.3012635559,0.889469026549
YLR222C,2654,UTP13,"Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA",14114.0,13598.0,34.5148551258,0.963440555477
YLR222C-A/YLR223C,3685,YLR222C-A/IFH1,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene IFH1/Coactivator that regulates transcription of ribosomal protein (RP) genes  recruited to RP gene promoters during optimal growth conditions via Fhl1p  subunit of CURI, a complex that coordinates RP production and pre-rRNA processing",3705.0,3482.0,33.9083859851,0.939811066127
YLR225C,1424,YLR225C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YLR225C is not an essential gene,9869.0,9794.0,50.8351031244,0.992400445841
YLR227C,1682,ADY4,"Structural component of the meiotic outer plaque, which is a membrane-organizing center that assembles on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane",1846.0,1783.0,40.9596186203,0.965872156013
YLR228C,2645,ECM22,"Sterol regulatory element binding protein, regulates transcription of sterol biosynthetic genes  contains Zn[2]-Cys[6] binuclear cluster  homologous to Upc2p  relocates from intracellular membranes to perinuclear foci on sterol depletion",2015.0,1944.0,37.6929012346,0.96476426799
YLR229C,776,CDC42,"Small rho-like GTPase, essential for establishment and maintenance of cell polarity  mutants have defects in the organization of actin and septins",28721.0,27976.0,35.7783814698,0.974060791755
YLR231C,1562,BNA5,"Kynureninase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine  expression regulated by Hst1p",2902.0,2484.0,35.711352657,0.855961405927
YLR233C,2300,EST1,TLC1 RNA-associated factor involved in telomere length regulation as recruitment subunit of telomerase  has G-quadruplex promoting activity that is required for telomere elongation  possible role in activating telomere-bound Est2p-TLC1-RNA,873.0,836.0,41.3887559809,0.957617411226
YLR235C/YLR236C,786,YLR235C/YLR236C,"Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified gene TOP3/Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",12.0,12.0,17.0833333333,1.0
YLR239C,1187,LIP2,"Lipoyl ligase, involved in the modification of mitochondrial enzymes by the attachment of lipoic acid groups",6154.0,6030.0,36.2179104478,0.979850503737
YLR242C,1166,ARV1,Protein functioning in transport of glycosylphosphatidylinositol intermediates into ER lumen  required for normal intracellular sterol distribution  human ARV1 required for normal cholesterol and bile acid homeostasis  similar to Nup120p,996.0,965.0,34.0797927461,0.968875502008
YLR244C,1364,MAP1,"Methionine aminopeptidase, catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides  function is partially redundant with that of Map2p",11694.0,10382.0,34.0393951069,0.887805712331
YLR245C,629,CDD1,"Cytidine deaminase  catalyzes the modification of cytidine to uridine in vitro but native RNA substrates have not been identified, localizes to both the nucleus and cytoplasm",188.0,176.0,40.6647727273,0.936170212766
YLR247C,4871,IRC20,Putative helicase  localizes to the mitochondrion and the nucleus  YLR247C is not an essential gene  null mutant displays increased levels of spontaneous Rad52p foci,9671.0,9563.0,44.9152985465,0.988832592286
YLR254C,770,NDL1,"Homolog of nuclear distribution factor NudE, NUDEL  interacts with Pac1p and regulates dynein targeting to microtubule plus ends",2889.0,2796.0,36.2771816881,0.967808930426
YLR255C,554,YLR255C,"Dubious ORF unlikely to encode a functional protein, based on available experimental and comparative sequence data",443.0,366.0,17.5273224044,0.82618510158
YLR259C,1919,HSP60,Tetradecameric mitochondrial chaperonin required for ATP-dependent folding of precursor polypeptides and complex assembly  prevents aggregation and mediates protein refolding after heat shock  role in mtDNA transmission  phosphorylated,103002.0,52291.0,24.8042875447,0.507669753985
YLR261C/YLR262C,855,VPS63/YPT6,"Dubious open reading frame, unlikely to encode a protein  not conserved in closely related Saccharomyces species  98% of ORF overlaps the verified gene YPT6  deletion causes a vacuolar protein sorting defect/Rab family GTPase, Ras-like GTP binding protein involved in the secretory pathway, required for fusion of endosome-derived vesicles with the late Golgi, maturation of the vacuolar carboxypeptidase Y  has similarity to the human GTPase, Rab6",1593.0,1485.0,33.7656565657,0.932203389831
YLR262C-A,395,TMA7,"Protein of unknown that associates with ribosomes  null mutant exhibits translation defects, altered polyribosome profiles, and resistance to the translation inhibitor anisomcyin",11352.0,10759.0,32.196207826,0.947762508809
YLR264C-A,317,YLR264C-A,Putative protein of unknown function,59.0,57.0,30.0701754386,0.966101694915
YLR265C,1229,NEJ1,Protein involved in regulation of nonhomologous end joining  interacts with DNA ligase IV components Dnl4p and Lif1p  repressed by MAT heterozygosity  regulates cellular distribution of Lif1p,1426.0,1394.0,39.7991391679,0.977559607293
YLR266C,2306,PDR8,"Transcription factor  targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon",1684.0,1577.0,42.5485098288,0.936460807601
YLR269C,551,YLR269C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data",2.0,2.0,38.5,1.0
YLR272C,3731,YCS4,"Subunit of the condensin complex  required for establishment and maintenance of chromosome condensation, chromosome segregation, chromatin binding of condensin, tRNA gene clustering at the nucleolus, and silencing at the mating type locus",1380.0,1298.0,35.1086286595,0.940579710145
YLR273C,2147,PIG1,Putative targeting subunit for the type-1 protein phosphatase Glc7p that tethers it to the Gsy2p glycogen synthase,659.0,576.0,31.9097222222,0.874051593323
YLR276C,1985,DBP9,ATP-dependent RNA helicase of the DEAD-box family involved in biogenesis of the 60S ribosomal subunit,7137.0,6268.0,34.1721442246,0.878240156929
YLR277C,2540,YSH1,"Putative endoribonuclease, subunit of the mRNA cleavage and polyadenylation specificity complex  required for 3' processing, splicing, and transcriptional termination of mRNAs and snoRNAs",5651.0,5573.0,37.3394939889,0.986197133251
YLR278C,4226,YLR278C,Zinc-cluster protein  GFP-fusion protein localizes to the nucleus  mutant shows moderate growth defect on caffeine  has a prion-domain like fragment that increases frequency of [URE3]  YLR278C is not an essential gene,4117.0,4040.0,46.5467821782,0.981297060967
YLR280C/YLR281C,678,YLR280C/YLR281C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data/Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to mitochondria  YLR281C is not an essential gene",254.0,182.0,14.510989011,0.716535433071
YLR282C,542,YLR282C,"Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data  deletion mutation confers an increase in Ty1 transposition",2.0,1.0,23.0,0.5
YLR284C,1043,ECI1,"Peroxisomal delta3,delta2-enoyl-CoA isomerase, hexameric protein that converts 3-hexenoyl-CoA to trans-2-hexenoyl-CoA, essential for the beta-oxidation of unsaturated fatty acids, oleate-induced",421.0,402.0,42.7089552239,0.95486935867
YLR285C-A,371,YLR285C-A,Putative protein of unknown function  identified by fungal homology and RT-PCR,140248.0,139585.0,40.2466167568,0.99527265986
YLR286C,1889,CTS1,"Endochitinase, required for cell separation after mitosis  transcriptional activation during the G1 phase of the cell cycle is mediated by transcription factor Ace2p",6293.0,6069.0,37.4727302686,0.964404894327
YLR287C,1268,YLR287C,Putative protein of unknown function  green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm  YLR287C is not an essential gene,6340.0,6049.0,37.3107951728,0.954100946372
YLR287C-A,822,RPS30A,Protein component of the small (40S) ribosomal subunit  nearly identical to Rps30Bp and has similarity to rat S30 ribosomal protein,80359.0,72527.0,34.3862699408,0.902537363581
